"","n","algo_title","problem_num","answer_percent"
"491",7,"그리디 알고리즘","515","80.000%"
"492",7,"그리디 알고리즘","515","80.000%"
"493",7,"그리디 알고리즘","515","80.000%"
"494",7,"그리디 알고리즘","515","33.333%"
"495",7,"그리디 알고리즘","515","80.000%"
"496",7,"그리디 알고리즘","515","100.000%"
"497",7,"그리디 알고리즘","515","13.793%"
"498",7,"그리디 알고리즘","515","80.000%"
"499",7,"그리디 알고리즘","515","44.444%"
"500",7,"그리디 알고리즘","515","60.000%"
"501",7,"그리디 알고리즘","515","100.000%"
"502",7,"그리디 알고리즘","515","100.000%"
"503",7,"그리디 알고리즘","515","60.000%"
"504",7,"그리디 알고리즘","515","30.000%"
"505",7,"그리디 알고리즘","515","75.000%"
"506",7,"그리디 알고리즘","515","100.000%"
"507",7,"그리디 알고리즘","515","37.500%"
"508",7,"그리디 알고리즘","515","40.000%"
"509",7,"그리디 알고리즘","515","100.000%"
"510",7,"그리디 알고리즘","515","100.000%"
"511",7,"그리디 알고리즘","515","25.000%"
"512",7,"그리디 알고리즘","515","100.000%"
"513",7,"그리디 알고리즘","515","100.000%"
"514",7,"그리디 알고리즘","515","100.000%"
"515",7,"그리디 알고리즘","515","100.000%"
